"Filename","Camera","Date","Bay","Coral location","Lat","Lon","Species","Count","Classified by","Length (cm)","Width (cm)","Area (cm2)","Measured by","Link"
"P2040613","RED",2026-02-05,"NB","B",18.3454032428563,-64.6925721410662,,,,,,,,
"P2040614","RED",2026-02-05,"NB","B",18.3454021532089,-64.6925726439804,,,,,,,,
"P2040615","RED",2026-02-05,"NB","B",18.3454020693898,-64.6925728116184,,,,,,,,
"P2040616","RED",2026-02-05,"NB","B",18.3454020693898,-64.6925729792565,,,,,,,,
"P2040617","RED",2026-02-05,"NB","B",18.3453432284296,-64.6925403736532,,,,,,,,
"P2040618","RED",2026-02-05,"NB","B",18.3453432284296,-64.6925413794816,,,,,,,,
"P2040619","RED",2026-02-05,"NB","B",18.3453433960676,-64.6925423853099,,,,,,,,
"P2040620","RED",2026-02-05,"NB","B",18.345347167924,-64.6925437264144,,,,,,,,
"P2040621","RED",2026-02-05,"NB","B",18.3453478384763,-64.6925438102335,,,,,,,,
"P2040622","RED",2026-02-05,"NB","B",18.3453483413905,-64.6925449836999,,,,,,,,
"P2040623","RED",2026-02-05,"NB","B",18.3453473355621,-64.6925467438996,,,,,,,,
"P2040624","RED",2026-02-05,"NB","B",18.345346916467,-64.6925473306328,,,,,,,,
"P2040625","RED",2026-02-05,"NB","B",18.345347084105,-64.6925475820899,,,,,,,,
"P2040626","RED",2026-02-05,"NB","B",18.3453482575715,-64.6925480011851,,,,,,,,
"P2040627","RED",2026-02-05,"NB","B",18.3453490957618,-64.6925475820899,,,,,,,,
"P2040628","RED",2026-02-05,"NB","B",18.345349682495,-64.6925475820899,,,,,,,,
"P2040629","RED",2026-02-05,"NB","B",18.3453534543514,-64.6925485040992,,,,,,,,
"P2040630","RED",2026-02-05,"NB","B",18.3453526999801,-64.6925498452038,,,,,,,,
"P2040631","RED",2026-02-05,"NB","B",18.3453515265137,-64.692547917366,,,,,,,,
"P2040632","RED",2026-02-05,"NB","B",18.3453494310379,-64.6925507672131,,,,,,,,
"P2040633","RED",2026-02-05,"NB","B",18.3453513588756,-64.6925552096218,,,,,,,,
"P2040634","RED",2026-02-05,"NB","B",18.3453583996743,-64.6925392001867,,,,,,,,
"P2040635","RED",2026-02-05,"NB","B",18.3453582320362,-64.6925357636064,,,,,,,,
"P2040636","RED",2026-02-05,"NB","B",18.3453581482172,-64.6925322432071,,,,,,,,
"P2040637","RED",2026-02-05,"NB","B",18.345357561484,-64.6925307344645,,,,,,,,
"P2040638","RED",2026-02-05,"NB","B",18.345357645303,-64.6925302315503,,,,,,,,
"P2040639","RED",2026-02-05,"NB","B",18.3453579805791,-64.6925307344645,,,,,,,,
"P2040640","RED",2026-02-05,"NB","B",18.3453589025885,-64.6925313211977,,,,,,,,
"P2040641","RED",2026-02-05,"NB","B",18.3453586511314,-64.69253199175,,,,,,,,
"P2040642","RED",2026-02-05,"NB","B",18.3453590702266,-64.6925314050168,,,,,,,,
"P2040643","RED",2026-02-05,"NB","B",18.345360327512,-64.692529309541,,,,,,,,
"P2040644","RED",2026-02-05,"NB","B",18.3453604951501,-64.6925284713507,,,,,,,,
"P2040645","RED",2026-02-05,"NB","B",18.3453578967601,-64.6925269626081,,,,,,,,
"P2040646","RED",2026-02-05,"NB","B",18.3453573100269,-64.6925258729607,,,,,,,,
"P2040647","RED",2026-02-05,"NB","B",18.3453565556556,-64.6925248671323,,,,,,,,
"P2040648","RED",2026-02-05,"NB","B",18.3453527837992,-64.6925166528672,,,,,,,,
"P2040649","RED",2026-02-05,"NB","B",18.3453511074185,-64.6925175748765,,,,,,,,
"P2040650","RED",2026-02-05,"NB","B",18.3453507721424,-64.6925177425146,,,,,,,,
"P2040651","RED",2026-02-05,"NB","B",18.3453518617898,-64.6925173234195,,,,,,,,
"P2040652","RED",2026-02-05,"NB","B",18.3453521970659,-64.6925173234195,,,,,,,,
"P2040653","RED",2026-02-05,"NB","B",18.3453521970659,-64.6925171557814,,,,,,,,
"P2040654","RED",2026-02-05,"NB","B",18.3453521132469,-64.6925172396004,,,,,,,,
"P2040655","RED",2026-02-05,"NB","B",18.3453507721424,-64.6925179101527,,,,,,,,
"P2040656","RED",2026-02-05,"NB","B",18.3453504368663,-64.692518832162,,,,,,,,
"P2040657","RED",2026-02-05,"NB","B",18.3453511912376,-64.692518748343,,,,,,,,
"P2040658","RED",2026-02-05,"NB","B",18.345349682495,-64.6925180777907,,,,,,,,
"P2040659","RED",2026-02-05,"NB","B",18.345346916467,-64.6925180777907,,,,,,,,
"P2040660","RED",2026-02-05,"NB","B",18.3453436475247,-64.6925201732665,,,,,,,,
"P2040661","RED",2026-02-05,"NB","B",18.3453350141644,-64.6925143059343,,,,,,,,
"P2040662","RED",2026-02-05,"NB","B",18.3453350141644,-64.692513551563,,,,,,,,
"P2040663","RED",2026-02-05,"NB","B",18.3453348465264,-64.6925137192011,,,,,,,,
"P2040664","RED",2026-02-05,"NB","B",18.3453348465264,-64.6925144735724,,,,,,,,
"P2040665","RED",2026-02-05,"NB","B",18.3453340083361,-64.6925145573914,,,,,,,,
"P2040666","RED",2026-02-05,"NB","B",18.3453335892409,-64.6925145573914,,,,,,,,
"P2040667","RED",2026-02-05,"NB","B",18.3453330863267,-64.6925145573914,,,,,,,,
"P2040668","RED",2026-02-05,"NB","B",18.3453356008977,-64.6925149764866,,,,,,,,
"P2040669","RED",2026-02-05,"NB","B",18.3453355170786,-64.6925145573914,,,,,,,,
"P2040670","RED",2026-02-05,"NB","B",18.3453342597932,-64.692513467744,,,,,,,,
"P2040671","RED",2026-02-05,"NB","B",18.3453342597932,-64.6925132162869,,,,,,,,
"P2040672","RED",2026-02-05,"NB","B",18.3453345950693,-64.6925127133727,,,,,,,,
"P2040673","RED",2026-02-05,"NB","B",18.3453347627074,-64.6925110369921,,,,,,,,
"P2040674","RED",2026-02-05,"NB","B",18.3453431446105,-64.6925093606114,,,,,,,,
"P2040675","RED",2026-02-05,"NB","B",18.3453506883234,-64.6925074327737,,,,,,,,
"P2040676","RED",2026-02-05,"NB","B",18.3453478384763,-64.6925098635256,,,,,,,,
"P2040677","RED",2026-02-05,"NB","B",18.3453428931534,-64.6925054211169,,,,,,,,
"P2040678","RED",2026-02-05,"NB","B",18.3453413005918,-64.6925039123744,,,,,,,,
"P2040679","RED",2026-02-05,"NB","B",18.345341719687,-64.6925053372979,,,,,,,,
"P2040680","RED",2026-02-05,"NB","B",18.3453362714499,-64.6925031580031,,,,,,,,
"P2040681","RED",2026-02-05,"NB","B",18.3453354332596,-64.692500140518,,,,,,,,
"P2040682","RED",2026-02-05,"NB","B",18.3453301526606,-64.6924984641373,,,,,,,,
"P2040683","RED",2026-02-05,"NB","B",18.3453309070319,-64.692500308156,,,,,,,,
"P2040684","RED",2026-02-05,"NB","B",18.3453329186887,-64.6925052534789,,,,,,,,
"P2040685","RED",2026-02-05,"NB","B",18.3453438151628,-64.6924907527864,,,,,,,,
"P2040686","RED",2026-02-05,"NB","B",18.345344401896,-64.6924713905901,,,,,,,,
"P2040687","RED",2026-02-05,"NB","B",18.345347167924,-64.6924784313887,,,,,,,,
"P2040688","RED",2026-02-05,"NB","B",18.3453476708382,-64.6924787666649,,,,,,,,
"P2040689","RED",2026-02-05,"NB","B",18.3453404624015,-64.6924806945026,,,,,,,,
"P2040690","RED",2026-02-05,"NB","B",18.345339121297,-64.6924805268645,,,,,,,,
"P2040691","RED",2026-02-05,"NB","B",18.3453378640115,-64.6924806106836,,,,,,,,
"P2040692","RED",2026-02-05,"NB","B",18.3453375287354,-64.6924805268645,,,,,,,,
"P2040693","RED",2026-02-05,"NB","B",18.3453368581831,-64.6924803592265,,,,,,,,
"P2040694","RED",2026-02-05,"NB","B",18.3453366905451,-64.6924802754074,,,,,,,,
"P2040695","RED",2026-02-05,"NB","B",18.3453366905451,-64.6924802754074,,,,,,,,
"P2040696","RED",2026-02-05,"NB","B",18.3453366905451,-64.6924802754074,,,,,,,,
"P2040697","RED",2026-02-05,"NB","B",18.3453367743641,-64.6924801915884,,,,,,,,
"P2040698","RED",2026-02-05,"NB","B",18.3453372772783,-64.6924800239503,,,,,,,,
"P2040699","RED",2026-02-05,"NB","B",18.3453369420022,-64.6924802754074,,,,,,,,
"P2040700","RED",2026-02-05,"NB","B",18.3453373610973,-64.6924804430455,,,,,,,,
"P2040701","RED",2026-02-05,"NB","B",18.3453378640115,-64.6924804430455,,,,,,,,
"P2040702","RED",2026-02-05,"NB","B",18.3453376963735,-64.6924806945026,,,,,,,,
"P2040703","RED",2026-02-05,"NB","B",18.3453376963735,-64.6924807783216,,,,,,,,
"P2040704","RED",2026-02-05,"NB","B",18.3453375287354,-64.6924811135978,,,,,,,,
"P2040705","RED",2026-02-05,"NB","B",18.3453376963735,-64.6924808621407,,,,,,,,
"P2040706","RED",2026-02-05,"NB","B",18.3453387022018,-64.6924812812358,,,,,,,,
"P2040707","RED",2026-02-05,"NB","B",18.345339205116,-64.6924809459597,,,,,,,,
"P2040708","RED",2026-02-05,"NB","B",18.3453399594873,-64.6924806945026,,,,,,,,
"P2040709","RED",2026-02-05,"NB","B",18.3453397080302,-64.6924808621407,,,,,,,,
"P2040710","RED",2026-02-05,"NB","B",18.3453402947634,-64.6924806106836,,,,,,,,
"P2040711","RED",2026-02-05,"NB","B",18.3453423902392,-64.6924794372171,,,,,,,,
"P2040712","RED",2026-02-05,"NB","B",18.3453427255154,-64.69247918576,,,,,,,,
"P2040713","RED",2026-02-05,"NB","B",18.3453431446105,-64.692479018122,,,,,,,,
"P2040714","RED",2026-02-05,"NB","B",18.345344401896,-64.6924783475697,,,,,,,,
"P2040715","RED",2026-02-05,"NB","B",18.345344485715,-64.6924782637507,,,,,,,,
"P2040716","RED",2026-02-05,"NB","B",18.345344318077,-64.6924781799316,,,,,,,,
"P2040717","RED",2026-02-05,"NB","B",18.3453439828008,-64.6924789343029,,,,,,,,
"P2040718","RED",2026-02-05,"NB","B",18.3453442342579,-64.6924785152078,,,,,,,,
"P2040719","RED",2026-02-05,"NB","B",18.3453438989818,-64.6924786828458,,,,,,,,
"P2040720","RED",2026-02-05,"NB","B",18.3453437313437,-64.6924785152078,,,,,,,,
"P2040721","RED",2026-02-05,"NB","B",18.3453436475247,-64.6924784313887,,,,,,,,
"P2040722","RED",2026-02-05,"NB","B",18.3453430607915,-64.6924792695791,,,,,,,,
"P2040723","RED",2026-02-05,"NB","B",18.3453424740583,-64.6924785990268,,,,,,,,
"P2040724","RED",2026-02-05,"NB","B",18.3453436475247,-64.6924782637507,,,,,,,,
"P2040725","RED",2026-02-05,"NB","B",18.3453438151628,-64.6924781799316,,,,,,,,
"P2040726","RED",2026-02-05,"NB","B",18.3453438989818,-64.6924780961126,,,,,,,,
"P2040727","RED",2026-02-05,"NB","B",18.3453561365604,-64.6924820356071,,,,,,,,
"P2040728","RED",2026-02-05,"NB","B",18.3453578967601,-64.6924814488739,,,,,,,,
"P2040729","RED",2026-02-05,"NB","B",18.3453585673124,-64.6924811974168,,,,,,,,
"P2040730","RED",2026-02-05,"NB","B",18.345357645303,-64.6924805268645,,,,,,,,
"P2040731","RED",2026-02-05,"NB","B",18.3453490119427,-64.6924726478755,,,,,,,,
"P2040732","RED",2026-02-05,"NB","B",18.3453500177711,-64.6924715582281,,,,,,,,
"P2040733","RED",2026-02-05,"NB","B",18.3453500177711,-64.6924719773233,,,,,,,,
"P2040734","RED",2026-02-05,"NB","B",18.3453502692282,-64.6924695465714,,,,,,,,
"P2040735","RED",2026-02-05,"NB","B",18.3453501854092,-64.6924676187336,,,,,,,,
"P2040736","RED",2026-02-05,"NB","B",18.3453493472189,-64.6924672834575,,,,,,,,
"P2040737","RED",2026-02-05,"NB","B",18.3453500177711,-64.6924620028585,,,,,,,,
"P2040738","RED",2026-02-05,"NB","B",18.3453521132469,-64.692460745573,,,,,,,,
"P2040739","RED",2026-02-05,"NB","B",18.3453537058085,-64.6924546267837,,,,,,,,
"P2040740","RED",2026-02-05,"NB","B",18.345357561484,-64.6924516931176,,,,,,,,
"P2040741","RED",2026-02-05,"NB","B",18.345357561484,-64.6924519445747,,,,,,,,
"P2040742","RED",2026-02-05,"NB","B",18.3453599922359,-64.6924524474889,,,,,,,,
"P2040743","RED",2026-02-05,"NB","B",18.3453599084169,-64.6924538724124,,,,,,,,
"P2040744","RED",2026-02-05,"NB","B",18.3453587349504,-64.6924543753266,,,,,,,,
"P2040745","RED",2026-02-05,"NB","B",18.3453584834933,-64.692455213517,,,,,,,,
"P2040746","RED",2026-02-05,"NB","B",18.3453591540456,-64.6924544591457,,,,,,,,
"P2040747","RED",2026-02-05,"NB","B",18.3453600760549,-64.6924624219537,,,,,,,,
"P2040748","RED",2026-02-05,"NB","B",18.3453555498272,-64.692463260144,,,,,,,,
"P2040749","RED",2026-02-05,"NB","B",18.3453589025885,-64.692457895726,,,,,,,,
"P2040750","RED",2026-02-05,"NB","B",18.3453622553498,-64.6924515254796,,,,,,,,
"P2040751","RED",2026-02-05,"NB","B",18.3453632611781,-64.6924522798508,,,,,,,,
"P2040752","RED",2026-02-05,"NB","B",18.3453626744449,-64.6924509387463,,,,,,,,
"P2040753","RED",2026-02-05,"NB","B",18.3453617524356,-64.6924522798508,,,,,,,,
"P2040754","RED",2026-02-05,"NB","B",18.3453615009785,-64.6924517769367,,,,,,,,
"P2040755","RED",2026-02-05,"NB","B",18.3453573938459,-64.6924469154328,,,,,,,,
"P2040756","RED",2026-02-05,"NB","B",18.3453558851033,-64.6924456581473,,,,,,,,
"P2040757","RED",2026-02-05,"NB","B",18.3453558851033,-64.6924455743283,,,,,,,,
"P2040758","RED",2026-02-05,"NB","B",18.3453594893217,-64.692444819957,,,,,,,,
"P2040759","RED",2026-02-05,"NB","B",18.3454246167094,-64.6919046901166,,,,,,,,
"P2040760","RED",2026-02-05,"NB","B",18.3454242814332,-64.6919027622789,,,,,,,,
"P2040761","RED",2026-02-05,"NB","B",18.345426460728,-64.6918470226228,,,,,,,,
"P2040762","RED",2026-02-05,"NB","B",18.345426209271,-64.6918472740799,,,,,,,,
"P2040763","RED",2026-02-05,"NB","B",18.345426376909,-64.6918470226228,,,,,,,,
"P2040764","RED",2026-02-05,"NB","B",18.3454260416329,-64.6918466035277,,,,,,,,
"P2040765","RED",2026-02-05,"NB","B",18.3454258739948,-64.6918464358896,,,,,,,,
"P2040766","RED",2026-02-05,"NB","B",18.3454257901758,-64.6918464358896,,,,,,,,
"P2040767","RED",2026-02-05,"NB","B",18.3454253710806,-64.6918462682515,,,,,,,,
"P2040768","RED",2026-02-05,"NB","B",18.3454253710806,-64.6918462682515,,,,,,,,
"P2040769","RED",2026-02-05,"NB","B",18.3454260416329,-64.6918463520706,,,,,,,,
"P2040770","RED",2026-02-05,"NB","B",18.3454265445471,-64.6918455976993,,,,,,,,
"P2040771","RED",2026-02-05,"NB","B",18.345426209271,-64.691844759509,,,,,,,,
"P2040772","RED",2026-02-05,"NB","B",18.3454253710806,-64.6918439213187,,,,,,,,
"P2040773","RED",2026-02-05,"NB","B",18.3454252034426,-64.6918439213187,,,,,,,,
"P2040774","RED",2026-02-05,"NB","B",18.3454246167094,-64.6918429154903,,,,,,,,
"P2040775","RED",2026-02-05,"NB","B",18.3454245328903,-64.6918424125761,,,,,,,,
"P2040776","RED",2026-02-05,"NB","B",18.3454230241477,-64.6918372157961,,,,,,,,
"P2040777","RED",2026-02-05,"NB","B",18.3454234432429,-64.69183688052,,,,,,,,
"P2040778","RED",2026-02-05,"NB","B",18.3454240299761,-64.6918353717774,,,,,,,,
"P2040779","RED",2026-02-05,"NB","B",18.3454241137952,-64.6918336115777,,,,,,,,
"P2040780","RED",2026-02-05,"NB","B",18.3454234432429,-64.6918319351971,,,,,,,,
"P2040781","RED",2026-02-05,"NB","B",18.345423610881,-64.6918310131878,,,,,,,,
"P2040782","RED",2026-02-05,"NB","B",18.3454241976142,-64.6918301749974,,,,,,,,
"P2040783","RED",2026-02-05,"NB","B",18.3454236947,-64.6918297559023,,,,,,,,
"P2040784","RED",2026-02-05,"NB","B",18.3454238623381,-64.6918296720833,,,,,,,,
"P2040785","RED",2026-02-05,"NB","B",18.3454229403287,-64.69182908535,,,,,,,,
"P2040786","RED",2026-02-05,"NB","B",18.3454228565097,-64.691829001531,,,,,,,,
"P2040787","RED",2026-02-05,"NB","B",18.3454231917858,-64.6918276604265,,,,,,,,
"P2040788","RED",2026-02-05,"NB","B",18.3454228565097,-64.6918277442455,,,,,,,,
"P2040789","RED",2026-02-05,"NB","B",18.3454229403287,-64.6918278280646,,,,,,,,
"P2040790","RED",2026-02-05,"NB","B",18.3454243652523,-64.6918284986168,,,,,,,,
"P2040791","RED",2026-02-05,"NB","B",18.345426209271,-64.6918287500739,,,,,,,,
"P2040792","RED",2026-02-05,"NB","B",18.345426460728,-64.691828917712,,,,,,,,
"P2040793","RED",2026-02-05,"NB","B",18.3454286400229,-64.6918276604265,,,,,,,,
"P2040794","RED",2026-02-05,"NB","B",18.3454283047467,-64.6918252296746,,,,,,,,
"P2040795","RED",2026-02-05,"NB","B",18.3454275503755,-64.6918233856559,,,,,,,,
"P2040796","RED",2026-02-05,"NB","B",18.3454267960042,-64.6918233018368,,,,,,,,
"P2040797","RED",2026-02-05,"NB","B",18.3454249519855,-64.6918272413313,,,,,,,,
"P2040798","RED",2026-02-05,"NB","B",18.3454280532897,-64.6918215416372,,,,,,,,
"P2040799","RED",2026-02-05,"NB","B",18.3454329986125,-64.6918009221554,,,,,,,,
"P2040800","RED",2026-02-05,"NB","B",18.3454267960042,-64.6917914506048,,,,,,,,
"P2040801","RED",2026-02-05,"NB","B",18.3454238623381,-64.6917969826609,,,,,,,,
"P2040802","RED",2026-02-05,"NB","B",18.3454215154052,-64.6917982399464,,,,,,,,
"P2040803","RED",2026-02-05,"NB","B",18.3454228565097,-64.6917978208512,,,,,,,,
"P2040804","RED",2026-02-05,"NB","B",18.3454227726907,-64.6917969826609,,,,,,,,
"P2040805","RED",2026-02-05,"NB","B",18.3454231079668,-64.6917963959277,,,,,,,,
"P2040806","RED",2026-02-05,"NB","B",18.3454231079668,-64.6917960606515,,,,,,,,
"P2040807","RED",2026-02-05,"NB","B",18.3454213477671,-64.6917922887951,,,,,,,,
"P2040808","RED",2026-02-05,"NB","B",18.3454148937017,-64.6917827334255,,,,,,,,
"P2040809","RED",2026-02-05,"NB","B",18.3454169891775,-64.6917809732258,,,,,,,,
"P2040810","RED",2026-02-05,"NB","B",18.3454190008342,-64.69177887775,,,,,,,,
"P2040812","RED",2026-02-05,"NB","B",18.3454217668623,-64.6917677298188,,,,,,,,
"P2040813","RED",2026-02-05,"NB","B",18.3454198390245,-64.6917595993727,,,,,,,,
"P2040814","RED",2026-02-05,"NB","B",18.3454197552055,-64.6917580906302,,,,,,,,
"P2040815","RED",2026-02-05,"NB","B",18.3454202581197,-64.6917569171637,,,,,,,,
"P2040816","RED",2026-02-05,"NB","B",18.3454212639481,-64.6917519718409,,,,,,,,
"P2040817","RED",2026-02-05,"NB","B",18.3454275503755,-64.691747110337,,,,,,,,
"P2040818","RED",2026-02-05,"NB","B",18.3454260416329,-64.691725987941,,,,,,,,
"P2040822","RED",2026-02-05,"NB","B",18.3454060088843,-64.6917056199163,,,,,,,,
"P2040823","RED",2026-02-05,"NB","B",18.3454081043601,-64.691704697907,,,,,,,,
"P2040824","RED",2026-02-05,"NB","B",18.3454063441604,-64.6917058713734,,,,,,,,
"P2040825","RED",2026-02-05,"NB","B",18.345407852903,-64.6917036920786,,,,,,,,
"P2040826","RED",2026-02-05,"NB","B",18.3454073499888,-64.6917040273547,,,,,,,,
"P2040827","RED",2026-02-05,"NB","B",18.3454080205411,-64.6917036920786,,,,,,,,
"P2040828","RED",2026-02-05,"NB","B",18.345407769084,-64.6917007584125,,,,,,,,
"P2040829","RED",2026-02-05,"NB","B",18.3454080205411,-64.6917005907744,,,,,,,,
"P2040830","RED",2026-02-05,"NB","B",18.345407852903,-64.6917007584125,,,,,,,,
"P2040831","RED",2026-02-05,"NB","B",18.3454071823508,-64.6917017642409,,,,,,,,
"P2040832","RED",2026-02-05,"NB","B",18.3454101160169,-64.6917015127838,,,,,,,,
"P2040833","RED",2026-02-05,"NB","B",18.3454112056643,-64.6917026024312,,,,,,,,
"P2040834","RED",2026-02-05,"NB","B",18.3454115409404,-64.6917031891644,,,,,,,,
"P2040835","RED",2026-02-05,"NB","B",18.3454112894833,-64.6917040273547,,,,,,,,
"P2040836","RED",2026-02-05,"NB","B",18.3454120438546,-64.6917007584125,,,,,,,,
"P2040837","RED",2026-02-05,"NB","B",18.3454179111868,-64.6917025186121,,,,,,,,
"P2040838","RED",2026-02-05,"NB","B",18.3454197552055,-64.6917022671551,,,,,,,,
"P2040839","RED",2026-02-05,"NB","B",18.3454188331962,-64.6917005907744,,,,,,,,
"P2040840","RED",2026-02-05,"NB","B",18.3454164862633,-64.6916896943003,,,,,,,,
"P2040841","RED",2026-02-05,"NB","B",18.3454329147935,-64.6916876826435,,,,,,,,
"P2040842","RED",2026-02-05,"NB","B",18.3454336691648,-64.6916852518916,,,,,,,,
"P2040843","RED",2026-02-05,"NB","B",18.3454277180135,-64.6916901972145,,,,,,,,
"P2040844","RED",2026-02-05,"NB","B",18.3454276341945,-64.6916900295764,,,,,,,,
"P2040845","RED",2026-02-05,"NB","B",18.34542629309,-64.6916898619384,,,,,,,,
"P2040846","RED",2026-02-05,"NB","B",18.3454248681664,-64.6916898619384,,,,,,,,
"P2040847","RED",2026-02-05,"NB","B",18.3454261254519,-64.6916892752051,,,,,,,,
"P2040848","RED",2026-02-05,"NB","B",18.3454344235361,-64.6916881855577,,,,,,,,
"P2040849","RED",2026-02-05,"NB","B",18.345436770469,-64.691686173901,,,,,,,,
"P2040850","RED",2026-02-05,"NB","B",18.3454266283661,-64.6916850004345,,,,,,,,
"P2040851","RED",2026-02-05,"NB","B",18.3454259578139,-64.6916850004345,,,,,,,,
"P2040852","RED",2026-02-05,"NB","B",18.3454250358045,-64.6916850004345,,,,,,,,
"P2040853","RED",2026-02-05,"NB","B",18.3454149775207,-64.6916839946061,,,,,,,,
"P2040854","RED",2026-02-05,"NB","B",18.345397207886,-64.6916777919978,,,,,,,,
"P2040855","RED",2026-02-05,"NB","B",18.345397375524,-64.6916775405407,,,,,,,,
"P2040857","RED",2026-02-05,"NB","B",18.3453927654773,-64.6916725113988,,,,,,,,
"P2040858","RED",2026-02-05,"NB","B",18.3453927654773,-64.6916726790369,,,,,,,,
"P2040859","RED",2026-02-05,"NB","B",18.3453797735274,-64.6916393190622,,,,,,,,
"P2040860","RED",2026-02-05,"NB","B",18.3453791867942,-64.6916394028813,,,,,,,,
"P2040861","RED",2026-02-05,"NB","B",18.3453784324229,-64.6916396543384,,,,,,,,
"P2040862","RED",2026-02-05,"NB","B",18.3453780133277,-64.6916395705193,,,,,,,,
"P2040863","RED",2026-02-05,"NB","B",18.3453785162419,-64.691638816148,,,,,,,,
"P2040864","RED",2026-02-05,"NB","B",18.3453804440796,-64.6916365530342,,,,,,,,
"P2040865","RED",2026-02-05,"NB","B",18.3453836292028,-64.6916290931404,,,,,,,,
"P2040866","RED",2026-02-05,"NB","B",18.3453816175461,-64.6916304342449,,,,,,,,
"P2040867","RED",2026-02-05,"NB","B",18.3453898318112,-64.6916301827878,,,,,,,,
"P2040868","RED",2026-02-05,"NB","B",18.3453872334212,-64.691622974351,,,,,,,,
"P2040869","RED",2026-02-05,"NB","B",18.3453854732215,-64.6916239801794,,,,,,,,
"P2040870","RED",2026-02-05,"NB","B",18.3453791867942,-64.6915406640619,,,,,,,,
"P2040871","RED",2026-02-05,"NB","B",18.3453656919301,-64.6915377303958,,,,,,,,
"P2040872","RED",2026-02-05,"NB","B",18.3453596569598,-64.6915337909013,,,,,,,,
"P2040873","RED",2026-02-05,"NB","B",18.3453620038927,-64.6915344614536,,,,,,,,
"P2040874","RED",2026-02-05,"NB","B",18.3453616686165,-64.691530354321,,,,,,,,
"P2040875","RED",2026-02-05,"NB","B",18.3453532867134,-64.6915218885988,,,,,,,,
"P2040876","RED",2026-02-05,"NB","B",18.3453404624015,-64.6915180329233,,,,,,,,
"P2040877","RED",2026-02-05,"NB","B",18.3453287277371,-64.6914991736412,,,,,,,,
"P2040878","RED",2026-02-05,"NB","B",18.345328560099,-64.6914981678128,,,,,,,,
"P2040879","RED",2026-02-05,"NB","B",18.345331158489,-64.6914957370609,,,,,,,,
"P2040880","RED",2026-02-05,"NB","B",18.345325961709,-64.6914903726429,,,,,,,,
"P2040881","RED",2026-02-05,"NB","B",18.3453190885484,-64.6914902888238,,,,,,,,
"P2040882","RED",2026-02-05,"NB","B",18.3453222736716,-64.6914906241,,,,,,,,
"P2040883","RED",2026-02-05,"NB","B",18.3453249558806,-64.6914835833013,,,,,,,,
"P2040884","RED",2026-02-05,"NB","B",18.3453229442239,-64.6914807334542,,,,,,,,
"P2040885","RED",2026-02-05,"NB","B",18.3453196752816,-64.6914782188833,,,,,,,,
"P2040886","RED",2026-02-05,"NB","B",18.3453098684549,-64.6914823260158,,,,,,,,
"P2040887","RED",2026-02-05,"NB","B",18.3453090302646,-64.69148282893,,,,,,,,
"P2040888","RED",2026-02-05,"NB","B",18.3453088626266,-64.6914832480252,,,,,,,,
"P2040889","RED",2026-02-05,"NB","B",18.3453092817217,-64.6914829127491,,,,,,,,
"P2040890","RED",2026-02-05,"NB","B",18.3453117962927,-64.6914822421968,,,,,,,,
"P2040891","RED",2026-02-05,"NB","B",18.3453130535781,-64.6914820745587,,,,,,,,
"P2040892","RED",2026-02-05,"NB","B",18.3453132212162,-64.691482745111,,,,,,,,
"P2040893","RED",2026-02-05,"NB","B",18.3453146461397,-64.6914803981781,,,,,,,,
"P2040894","RED",2026-02-05,"NB","B",18.3453121315688,-64.6914705075324,,,,,,,,
"P2040895","RED",2026-02-05,"NB","B",18.3453114610165,-64.6914698369801,,,,,,,,
"P2040896","RED",2026-02-05,"NB","B",18.3453108742833,-64.691469501704,,,,,,,,
"P2040897","RED",2026-02-05,"NB","B",18.3453087788075,-64.6914681605995,,,,,,,,
"P2040898","RED",2026-02-05,"NB","B",18.3453111257404,-64.6914674062282,,,,,,,,
"P2040899","RED",2026-02-05,"NB","B",18.3453110419214,-64.6914671547711,,,,,,,,
"P2040900","RED",2026-02-05,"NB","B",18.3453141432256,-64.6914675738662,,,,,,,,
"P2040901","RED",2026-02-05,"NB","B",18.3453141432256,-64.6914679091424,,,,,,,,
"P2040902","RED",2026-02-05,"NB","B",18.345315316692,-64.6914657298476,,,,,,,,
"P2040903","RED",2026-02-05,"NB","B",18.345315232873,-64.6914653945714,,,,,,,,
"P2040904","RED",2026-02-05,"NB","B",18.3453148137778,-64.6914648916572,,,,,,,,
"P2040905","RED",2026-02-05,"NB","B",18.3453122992069,-64.6914628800005,,,,,,,,
"P2040906","RED",2026-02-05,"NB","B",18.3453103713691,-64.6914609521627,,,,,,,,
"P2040907","RED",2026-02-05,"NB","B",18.3453097008169,-64.6914610359818,,,,,,,,
"P2040908","RED",2026-02-05,"NB","B",18.3453061804175,-64.6914627123624,,,,,,,,
"P2040909","RED",2026-02-05,"NB","B",18.3453051745892,-64.6914624609053,,,,,,,,
"P2040910","RED",2026-02-05,"NB","B",18.3453037496656,-64.6914528217167,,,,,,,,
"P2040911","RED",2026-02-05,"NB","B",18.3453012350947,-64.6914519835263,,,,,,,,
"P2040912","RED",2026-02-05,"NB","B",18.3453014027327,-64.6914503909647,,,,,,,,
"P2040913","RED",2026-02-05,"NB","B",18.345302073285,-64.691445697099,,,,,,,,
"P2040914","RED",2026-02-05,"NB","B",18.3453042525798,-64.6914408355951,,,,,,,,
