"Filename","Camera","Date","Bay","Coral location","Lat","Lon","Species","Count","Classified by","Length (cm)","Width (cm)","Area (cm2)","Measured by","Link"
"P20503082","BLACK",2026-02-05,"NB","B",18.3461044728756,-64.6914397459477,,,,,,,,
"P20503092","BLACK",2026-02-05,"NB","B",18.3461100049317,-64.6914303582162,,,,,,,,
"P20503102","BLACK",2026-02-05,"NB","B",18.3461231645197,-64.6914287656546,,,,,,,,
"P20503112","BLACK",2026-02-05,"NB","B",18.3461283612996,-64.6914263349026,,,,,,,,
"P20503122","BLACK",2026-02-05,"NB","B",18.3461276907474,-64.691437901929,,,,,,,,
"P20503132","BLACK",2026-02-05,"NB","B",18.3461333066225,-64.6914355549961,,,,,,,,
"P20503141","BLACK",2026-02-05,"NB","B",18.3461328875273,-64.6914389915764,,,,,,,,
"P20503152","BLACK",2026-02-05,"NB","B",18.3461321331561,-64.6914445236325,,,,,,,,
"P20503162","BLACK",2026-02-05,"NB","B",18.346129450947,-64.6914739441127,,,,,,,,
"P20503172","BLACK",2026-02-05,"NB","B",18.3461304567754,-64.6914699207991,,,,,,,,
"P20503182","BLACK",2026-02-05,"NB","B",18.3461282774806,-64.6914678253233,,,,,,,,
"P20503192","BLACK",2026-02-05,"NB","B",18.3461245894432,-64.6914622932673,,,,,,,,
"P20503202","BLACK",2026-02-05,"NB","B",18.3461209852248,-64.6914558392018,,,,,,,,
"P20503212","BLACK",2026-02-05,"NB","B",18.346102880314,-64.6914652269334,,,,,,,,
"P20503222","BLACK",2026-02-05,"NB","B",18.3461073227227,-64.6914681605995,,,,,,,,
"P20503232","BLACK",2026-02-05,"NB","B",18.3461101725698,-64.6914612036198,,,,,,,,
"P20503242","BLACK",2026-02-05,"NB","B",18.3461123518646,-64.6914622932673,,,,,,,,
"P20503252","BLACK",2026-02-05,"NB","B",18.3461165428162,-64.6914573479444,,,,,,,,
"P20503262","BLACK",2026-02-05,"NB","B",18.346100198105,-64.6914426796138,,,,,,,,
"P2050327","BLACK",2026-02-05,"NB","B",18.3461015392095,-64.691445864737,,,,,,,,
"P2050328","BLACK",2026-02-05,"NB","B",18.3461085800081,-64.6914580184966,,,,,,,,
"P2050329","BLACK",2026-02-05,"NB","B",18.3461165428162,-64.6914447750896,,,,,,,,
"P2050330","BLACK",2026-02-05,"NB","B",18.3461215719581,-64.6914332080632,,,,,,,,
"P2050331","BLACK",2026-02-05,"NB","B",18.3461193926632,-64.6914338786155,,,,,,,,
"P2050332","BLACK",2026-02-05,"NB","B",18.3461142797023,-64.6915033645928,,,,,,,,
"P2050333","BLACK",2026-02-05,"NB","B",18.3461110945791,-64.6915022749454,,,,,,,,
"P2050334","BLACK",2026-02-05,"NB","B",18.3461018744856,-64.6914905402809,,,,,,,,
"P2050335","BLACK",2026-02-05,"NB","B",18.3461018744856,-64.6914781350642,,,,,,,,
"P2050336","BLACK",2026-02-05,"NB","B",18.3461090829223,-64.6914664003998,,,,,,,,
"P2050337","BLACK",2026-02-05,"NB","B",18.346129450947,-64.6914570126683,,,,,,,,
"P2050338","BLACK",2026-02-05,"NB","B",18.3461420238018,-64.6914466191083,,,,,,,,
"P2050339","BLACK",2026-02-05,"NB","B",18.3461431972682,-64.6914478763938,,,,,,,,
"P2050340","BLACK",2026-02-05,"NB","B",18.3461468014866,-64.6914429310709,,,,,,,,
"P2050341","BLACK",2026-02-05,"NB","B",18.3461507409811,-64.6914407517761,,,,,,,,
"P2050342","BLACK",2026-02-05,"NB","B",18.3461467176676,-64.6914296038449,,,,,,,,
"P2050343","BLACK",2026-02-05,"NB","B",18.3461471367627,-64.6914270054549,,,,,,,,
"P2050344","BLACK",2026-02-05,"NB","B",18.3461507409811,-64.6914248261601,,,,,,,,
"P2050345","BLACK",2026-02-05,"NB","B",18.3461457956582,-64.6914279274642,,,,,,,,
"P2050346","BLACK",2026-02-05,"NB","B",18.3461482264102,-64.6914274245501,,,,,,,,
"P2050347","BLACK",2026-02-05,"NB","B",18.3461549319327,-64.6914210543036,,,,,,,,
"P2050348","BLACK",2026-02-05,"NB","B",18.3461388386786,-64.6913946513087,,,,,,,,
"P2050349","BLACK",2026-02-05,"NB","B",18.3461431134492,-64.6913914661855,,,,,,,,
"P2050350","BLACK",2026-02-05,"NB","B",18.3461480587721,-64.6913967467844,,,,,,,,
"P2050351","BLACK",2026-02-05,"NB","B",18.3461440354586,-64.6913941483945,,,,,,,,
"P2050352","BLACK",2026-02-05,"NB","B",18.3461449574679,-64.6913865208626,,,,,,,,
"P2050353","BLACK",2026-02-05,"NB","B",18.346145292744,-64.6913856826723,,,,,,,,
"P2050354","BLACK",2026-02-05,"NB","B",18.346142526716,-64.6913947351277,,,,,,,,
"P2050355","BLACK",2026-02-05,"NB","B",18.3461576141417,-64.6914064697921,,,,,,,,
"P2050356","BLACK",2026-02-05,"NB","B",18.3461497351527,-64.6914049610496,,,,,,,,
"P2050357","BLACK",2026-02-05,"NB","B",18.3461572788656,-64.6914348006248,,,,,,,,
"P2050358","BLACK",2026-02-05,"NB","B",18.3461641520262,-64.691445864737,,,,,,,,
"P2050359","BLACK",2026-02-05,"NB","B",18.3461700193584,-64.6914547495544,,,,,,,,
"P2050360","BLACK",2026-02-05,"NB","B",18.3461575303227,-64.6914565097541,,,,,,,,
"P2050361","BLACK",2026-02-05,"NB","B",18.3461633138359,-64.6914595272392,,,,,,,,
"P2050362","BLACK",2026-02-05,"NB","B",18.3461772277951,-64.6914607845247,,,,,,,,
"P2050363","BLACK",2026-02-05,"NB","B",18.3461764734238,-64.6914416737854,,,,,,,,
"P2050364","BLACK",2026-02-05,"NB","B",18.3461751323193,-64.6914374828339,,,,,,,,
"P2050365","BLACK",2026-02-05,"NB","B",18.3461670018733,-64.6914938930422,,,,,,,,
"P2050366","BLACK",2026-02-05,"NB","B",18.3461726177484,-64.691456425935,,,,,,,,
"P2050367","BLACK",2026-02-05,"NB","B",18.3461745455861,-64.6914518997073,,,,,,,,
"P2050368","BLACK",2026-02-05,"NB","B",18.3461727015674,-64.6914499718696,,,,,,,,
"P2050369","BLACK",2026-02-05,"NB","B",18.3461698517203,-64.6914494689554,,,,,,,,
"P2050370","BLACK",2026-02-05,"NB","B",18.3461751323193,-64.691448379308,,,,,,,,
"P2050371","BLACK",2026-02-05,"NB","B",18.346179574728,-64.6914438530803,,,,,,,,
"P2050372","BLACK",2026-02-05,"NB","B",18.3461844362319,-64.6914304420352,,,,,,,,
"P2050373","BLACK",2026-02-05,"NB","B",18.3461826760322,-64.6914280112833,,,,,,,,
"P2050374","BLACK",2026-02-05,"NB","B",18.3461845200509,-64.6914269216359,,,,,,,,
"P2050375","BLACK",2026-02-05,"NB","B",18.3461572788656,-64.6914420928806,,,,,,,,
"P2050376","BLACK",2026-02-05,"NB","B",18.3461639843881,-64.6914025302976,,,,,,,,
"P2050377","BLACK",2026-02-05,"NB","B",18.3461714442819,-64.6914006862789,,,,,,,,
"P2050378","BLACK",2026-02-05,"NB","B",18.3461702708155,-64.6913947351277,,,,,,,,
"P2050379","BLACK",2026-02-05,"NB","B",18.3461677562445,-64.6913897898048,,,,,,,,
"P2050380","BLACK",2026-02-05,"NB","B",18.3461649902165,-64.6914409194142,,,,,,,,
"P2050381","BLACK",2026-02-05,"NB","B",18.3461550157517,-64.6914528217167,,,,,,,,
"P2050382","BLACK",2026-02-05,"NB","B",18.3461578655988,-64.6914528217167,,,,,,,,
"P2050383","BLACK",2026-02-05,"NB","B",18.3461576141417,-64.691453827545,,,,,,,,
"P2050384","BLACK",2026-02-05,"NB","B",18.3461650740355,-64.6914530731738,,,,,,,,
"P2050385","BLACK",2026-02-05,"NB","B",18.3461727015674,-64.6914127562195,,,,,,,,
"P2050386","BLACK",2026-02-05,"NB","B",18.3461759705096,-64.6914100740105,,,,,,,,
"P2050387","BLACK",2026-02-05,"NB","B",18.3461759705096,-64.6914109960198,,,,,,,,
"P2050388","BLACK",2026-02-05,"NB","B",18.3461827598512,-64.6914109122008,,,,,,,,
"P2050389","BLACK",2026-02-05,"NB","B",18.3461923990399,-64.6914029493928,,,,,,,,
"P2050390","BLACK",2026-02-05,"NB","B",18.3461817540228,-64.6914105769247,,,,,,,,
"P2050391","BLACK",2026-02-05,"NB","B",18.3461809158325,-64.691406050697,,,,,,,,
"P2050392","BLACK",2026-02-05,"NB","B",18.3461789879948,-64.6914012730122,,,,,,,,
"P2050393","BLACK",2026-02-05,"NB","B",18.3461825083941,-64.6914016082883,,,,,,,,
"P2050394","BLACK",2026-02-05,"NB","B",18.3461823407561,-64.6913986746222,,,,,,,,
"P2050395","BLACK",2026-02-05,"NB","B",18.346187537536,-64.6913931425661,,,,,,,,
"P2050396","BLACK",2026-02-05,"NB","B",18.3461985178292,-64.6913861855865,,,,,,,,
"P2050397","BLACK",2026-02-05,"NB","B",18.3461976796389,-64.6913943998516,,,,,,,,
"P2050398","BLACK",2026-02-05,"NB","B",18.3461916446686,-64.6913808211684,,,,,,,,
"P2050399","BLACK",2026-02-05,"NB","B",18.346184939146,-64.6913767140359,,,,,,,,
"P2050400","BLACK",2026-02-05,"NB","B",18.3461855258793,-64.6913724392653,,,,,,,,
"P2050401","BLACK",2026-02-05,"NB","B",18.3461908902973,-64.6913747861981,,,,,,,,
"P2050402","BLACK",2026-02-05,"NB","B",18.3461898006499,-64.6913782227784,,,,,,,,
"P2050403","BLACK",2026-02-05,"NB","B",18.3462062291801,-64.6913701761514,,,,,,,,
"P2050404","BLACK",2026-02-05,"NB","B",18.3462080731988,-64.6913766302168,,,,,,,,
"P2050405","BLACK",2026-02-05,"NB","B",18.3462025411427,-64.6913752052933,,,,,,,,
"P2050406","BLACK",2026-02-05,"NB","B",18.3461948297918,-64.6913666557521,,,,,,,,
"P2050407","BLACK",2026-02-05,"NB","B",18.3461869508028,-64.6913605369627,,,,,,,,
"P2050408","BLACK",2026-02-05,"NB","B",18.3461930695921,-64.6913628000766,,,,,,,,
"P2050409","BLACK",2026-02-05,"NB","B",18.3461767248809,-64.691353244707,,,,,,,,
"P2050410","BLACK",2026-02-05,"NB","B",18.34617421031,-64.691353160888,,,,,,,,
"P2050411","BLACK",2026-02-05,"NB","B",18.3461816702038,-64.6913464553654,,,,,,,,
"P2050412","BLACK",2026-02-05,"NB","B",18.3461752161384,-64.6913538314402,,,,,,,,
"P2050413","BLACK",2026-02-05,"NB","B",18.3461785688996,-64.691353160888,,,,,,,,
"P2050414","BLACK",2026-02-05,"NB","B",18.3461788203567,-64.6913526579738,,,,,,,,
"P2050415","BLACK",2026-02-05,"NB","B",18.3461924828589,-64.6913731098175,,,,,,,,
"P2050416","BLACK",2026-02-05,"NB","B",18.3461811672896,-64.6913687512279,,,,,,,,
"P2050417","BLACK",2026-02-05,"NB","B",18.3461820054799,-64.6913775522262,,,,,,,,
"P2050418","BLACK",2026-02-05,"NB","B",18.3461914770305,-64.6913845092058,,,,,,,,
"P2050419","BLACK",2026-02-05,"NB","B",18.3461960032582,-64.6913835033774,,,,,,,,
"P2050420","BLACK",2026-02-05,"NB","B",18.3461644034833,-64.691366404295,,,,,,,,
"P2050421","BLACK",2026-02-05,"NB","B",18.3461556024849,-64.6913790609688,,,,,,,,
"P2050422","BLACK",2026-02-05,"NB","B",18.346161050722,-64.6913819946349,,,,,,,,
"P2050423","BLACK",2026-02-05,"NB","B",18.346147807315,-64.6913829166442,,,,,,,,
"P2050424","BLACK",2026-02-05,"NB","B",18.3461423590779,-64.6913835033774,,,,,,,,
"P2050425","BLACK",2026-02-05,"NB","B",18.3461419399828,-64.6913835033774,,,,,,,,
"P2050426","BLACK",2026-02-05,"NB","B",18.3461415208876,-64.6913942322135,,,,,,,,
"P2050427","BLACK",2026-02-05,"NB","B",18.3461297024041,-64.6914263349026,,,,,,,,
"P2050428","BLACK",2026-02-05,"NB","B",18.346124086529,-64.6914260834455,,,,,,,,
"P2050429","BLACK",2026-02-05,"NB","B",18.3461238350719,-64.6914306096733,,,,,,,,
"P2050430","BLACK",2026-02-05,"NB","B",18.3461248409003,-64.6914365608245,,,,,,,,
"P2050431","BLACK",2026-02-05,"NB","B",18.3461548481137,-64.6914455294609,,,,,,,,
"P2050432","BLACK",2026-02-05,"NB","B",18.3461570274085,-64.6914439368993,,,,,,,,
"P2050433","BLACK",2026-02-05,"NB","B",18.3461061492562,-64.6913658175617,,,,,,,,
"P2050434","BLACK",2026-02-05,"NB","B",18.346100198105,-64.6913658175617,,,,,,,,
"P2050435","BLACK",2026-02-05,"NB","B",18.3461038023233,-64.691366571933,,,,,,,,
"P2050436","BLACK",2026-02-05,"NB","B",18.3460993599147,-64.6913693379611,,,,,,,,
"P2050437","BLACK",2026-02-05,"NB","B",18.3460991084576,-64.6913706790656,,,,,,,,
"P2050438","BLACK",2026-02-05,"NB","B",18.3461021259427,-64.6913767978549,,,,,,,,
"P2050439","BLACK",2026-02-05,"NB","B",18.3460983540863,-64.6913710981607,,,,,,,,
"P2050440","BLACK",2026-02-05,"NB","B",18.3461052272469,-64.6914085652679,,,,,,,,
"P2050441","BLACK",2026-02-05,"NB","B",18.3461047243327,-64.6914155222476,,,,,,,,
"P2050442","BLACK",2026-02-05,"NB","B",18.3461096696556,-64.691361123696,,,,,,,,
"P2050443","BLACK",2026-02-05,"NB","B",18.3461017068475,-64.6913477964699,,,,,,,,
"P2050444","BLACK",2026-02-05,"NB","B",18.3460951689631,-64.6913418453187,,,,,,,,
"P2050445","BLACK",2026-02-05,"NB","B",18.3461073227227,-64.6913591958582,,,,,,,,
"P2050446","BLACK",2026-02-05,"NB","B",18.3461070712656,-64.6913576032966,,,,,,,,
"P2050447","BLACK",2026-02-05,"NB","B",18.3461063168943,-64.6913469582796,,,,,,,,
"P2050448","BLACK",2026-02-05,"NB","B",18.3461113460362,-64.6913562621921,,,,,,,,
"P2050449","BLACK",2026-02-05,"NB","B",18.3461124356836,-64.6913500595838,,,,,,,,
"P2050450","BLACK",2026-02-05,"NB","B",18.3461183868349,-64.6913465391845,,,,,,,,
"P2050451","BLACK",2026-02-05,"NB","B",18.3461179677397,-64.6913451142609,,,,,,,,
"P2050452","BLACK",2026-02-05,"NB","B",18.3461119327694,-64.6913446951658,,,,,,,,
"P2050453","BLACK",2026-02-05,"NB","B",18.3461131062359,-64.6913482155651,,,,,,,,
"P2050454","BLACK",2026-02-05,"NB","B",18.3461177162826,-64.6913429349661,,,,,,,,
"P2050455","BLACK",2026-02-05,"NB","B",18.3461200632155,-64.6913399174809,,,,,,,,
"P2050456","BLACK",2026-02-05,"NB","B",18.3461142797023,-64.6913356427103,,,,,,,,
"P2050457","BLACK",2026-02-05,"NB","B",18.3461115974933,-64.6913420967758,,,,,,,,
"P2050458","BLACK",2026-02-05,"NB","B",18.3461144473404,-64.69133740291,,,,,,,,
"P2050459","BLACK",2026-02-05,"NB","B",18.3461164589971,-64.6913340501487,,,,,,,,
"P2050460","BLACK",2026-02-05,"NB","B",18.3461120165884,-64.6913211420178,,,,,,,,
"P2050461","BLACK",2026-02-05,"NB","B",18.3460987731814,-64.6913225669414,,,,,,,,
"P2050462","BLACK",2026-02-05,"NB","B",18.346095085144,-64.6913230698556,,,,,,,,
"P2050463","BLACK",2026-02-05,"NB","B",18.3460940793157,-64.6913224831223,,,,,,,,
"P2050464","BLACK",2026-02-05,"NB","B",18.3460937440395,-64.6913227345794,,,,,,,,
"P2050465","BLACK",2026-02-05,"NB","B",18.3460969291627,-64.6913137659431,,,,,,,,
"P2050466","BLACK",2026-02-05,"NB","B",18.3460991084576,-64.6913178730756,,,,,,,,
"P2050467","BLACK",2026-02-05,"NB","B",18.346095001325,-64.6913208067417,,,,,,,,
"P2050468","BLACK",2026-02-05,"NB","B",18.3460956718773,-64.6913183759898,,,,,,,,
"P2050469","BLACK",2026-02-05,"NB","B",18.3460962586105,-64.6913175377995,,,,,,,,
"P2050470","BLACK",2026-02-05,"NB","B",18.3460964262486,-64.6913104970008,,,,,,,,
"P2050471","BLACK",2026-02-05,"NB","B",18.3460919000208,-64.6913085691631,,,,,,,,
"P2050472","BLACK",2026-02-05,"NB","B",18.3460887148976,-64.691305719316,,,,,,,,
"P2050473","BLACK",2026-02-05,"NB","B",18.3460876252502,-64.6913048811257,,,,,,,,
"P2050474","BLACK",2026-02-05,"NB","B",18.3460886310786,-64.6913091558963,,,,,,,,
"P2050475","BLACK",2026-02-05,"NB","B",18.3460804168135,-64.6913041267544,,,,,,,,
"P2050476","BLACK",2026-02-05,"NB","B",18.3460749685764,-64.6913115028292,,,,,,,,
"P2050477","BLACK",2026-02-05,"NB","B",18.3460681792349,-64.6913266740739,,,,,,,,
"P2050478","BLACK",2026-02-05,"NB","B",18.3460676763207,-64.691337486729,,,,,,,,
"P2050479","BLACK",2026-02-05,"NB","B",18.3460725378245,-64.6913397498429,,,,,,,,
"P2050480","BLACK",2026-02-05,"NB","B",18.3460602164268,-64.6913484670222,,,,,,,,
"P2050481","BLACK",2026-02-05,"NB","B",18.3460550196469,-64.6913399174809,,,,,,,,
"P2050482","BLACK",2026-02-05,"NB","B",18.3460530918092,-64.6913445275277,,,,,,,,
"P2050483","BLACK",2026-02-05,"NB","B",18.3460509125143,-64.6913410909474,,,,,,,,
"P2050484","BLACK",2026-02-05,"NB","B",18.346042027697,-64.6913337986916,,,,,,,,
"P2050485","BLACK",2026-02-05,"NB","B",18.3460463024676,-64.6913313679397,,,,,,,,
"P2050486","BLACK",2026-02-05,"NB","B",18.3460417762399,-64.6913239080459,,,,,,,,
"P2050487","BLACK",2026-02-05,"NB","B",18.3460317179561,-64.6913195494562,,,,,,,,
"P2050488","BLACK",2026-02-05,"NB","B",18.3460319694132,-64.6913020312786,,,,,,,,
"P2050489","BLACK",2026-02-05,"NB","B",18.3460317179561,-64.6913019474596,,,,,,,,
"P2050490","BLACK",2026-02-05,"NB","B",18.3460287004709,-64.6913071442395,,,,,,,,
"P2050491","BLACK",2026-02-05,"NB","B",18.3460286166519,-64.6913358941674,,,,,,,,
"P2050492","BLACK",2026-02-05,"NB","B",18.346031550318,-64.691340085119,,,,,,,,
"P2050493","BLACK",2026-02-05,"NB","B",18.3460333943367,-64.6913545019925,,,,,,,,
"P2050494","BLACK",2026-02-05,"NB","B",18.3460362441838,-64.6913672424853,,,,,,,,
"P2050495","BLACK",2026-02-05,"NB","B",18.3460419438779,-64.6913633868098,,,,,,,,
"P2050496","BLACK",2026-02-05,"NB","B",18.3460556901991,-64.6913433540612,,,,,,,,
"P2050497","BLACK",2026-02-05,"NB","B",18.3460510801524,-64.6913409233093,,,,,,,,
"P2050498","BLACK",2026-02-05,"NB","B",18.3460542652756,-64.6913535799831,,,,,,,,
"P2050499","BLACK",2026-02-05,"NB","B",18.3460524212569,-64.6913541667163,,,,,,,,
"P2050500","BLACK",2026-02-05,"NB","B",18.3460505772382,-64.6913497243077,,,,,,,,
"P2050501","BLACK",2026-02-05,"NB","B",18.3460524212569,-64.6913477126509,,,,,,,,
"P2050502","BLACK",2026-02-05,"NB","B",18.3460565283895,-64.6913498919457,,,,,,,,
"P2050503","BLACK",2026-02-05,"NB","B",18.3460524212569,-64.6913437731564,,,,,,,,
"P2050504","BLACK",2026-02-05,"NB","B",18.3460285328329,-64.6913709305227,,,,,,,,
"P2050505","BLACK",2026-02-05,"NB","B",18.3460302930325,-64.6913689188659,,,,,,,,
"P2050506","BLACK",2026-02-05,"NB","B",18.3460323885083,-64.6913651470095,,,,,,,,
"P2050507","BLACK",2026-02-05,"NB","B",18.3460344839841,-64.6913628000766,,,,,,,,
"P2050508","BLACK",2026-02-05,"NB","B",18.3460388425738,-64.6913644764572,,,,,,,,
"P2050509","BLACK",2026-02-05,"NB","B",18.346034232527,-64.6913636382669,,,,,,,,
"P2050510","BLACK",2026-02-05,"NB","B",18.3460332266986,-64.6913614589721,,,,,,,,
"P2050511","BLACK",2026-02-05,"NB","B",18.3460325561464,-64.6913582738489,,,,,,,,
"P2050512","BLACK",2026-02-05,"NB","B",18.3460408542305,-64.6913596987724,,,,,,,,
"P2050513","BLACK",2026-02-05,"NB","B",18.3460442908108,-64.6913589444011,,,,,,,,
"P2050514","BLACK",2026-02-05,"NB","B",18.3460434526205,-64.6913543343544,,,,,,,,
"P2050515","BLACK",2026-02-05,"NB","B",18.3460414409637,-64.6913549210876,,,,,,,,
"P2050516","BLACK",2026-02-05,"NB","B",18.3460445422679,-64.6913519874215,,,,,,,,
"P2050517","BLACK",2026-02-05,"NB","B",18.346047475934,-64.6913571842015,,,,,,,,
"P2050518","BLACK",2026-02-05,"NB","B",18.3460449613631,-64.6913600340486,,,,,,,,
"P2050519","BLACK",2026-02-05,"NB","B",18.3460427820683,-64.6913580223918,,,,,,,,
"P2050520","BLACK",2026-02-05,"NB","B",18.3460512477905,-64.6913570165634,,,,,,,,
"P2050521","BLACK",2026-02-05,"NB","B",18.3460531756282,-64.691363805905,,,,,,,,
"P2050522","BLACK",2026-02-05,"NB","B",18.3460546843708,-64.6913625486195,,,,,,,,
"P2050523","BLACK",2026-02-05,"NB","B",18.3460620604455,-64.6913739480078,,,,,,,,
"P2050524","BLACK",2026-02-05,"NB","B",18.3460509125143,-64.6913595311344,,,,,,,,
"P2050525","BLACK",2026-02-05,"NB","B",18.346057869494,-64.6913603693247,,,,,,,,
"P2050526","BLACK",2026-02-05,"NB","B",18.3460596296936,-64.6913666557521,,,,,,,,
"P2050527","BLACK",2026-02-05,"NB","B",18.346060719341,-64.6913660690188,,,,,,,,
"P2050528","BLACK",2026-02-05,"NB","B",18.3460510801524,-64.6913540828973,,,,,,,,
"P2050529","BLACK",2026-02-05,"NB","B",18.3460508286953,-64.6913495566696,,,,,,,,
"P2050530","BLACK",2026-02-05,"NB","B",18.3460566960275,-64.6913498081267,,,,,,,,
"P2050531","BLACK",2026-02-05,"NB","B",18.3460371661931,-64.6913394145668,,,,,,,,
"P2050532","BLACK",2026-02-05,"NB","B",18.346034064889,-64.6913524903357,,,,,,,,
"P2050533","BLACK",2026-02-05,"NB","B",18.3460359927267,-64.6913622133434,,,,,,,,
"P2050534","BLACK",2026-02-05,"NB","B",18.3460391778499,-64.691363973543,,,,,,,,
"P2050535","BLACK",2026-02-05,"NB","B",18.3460356574506,-64.691361207515,,,,,,,,
"P2050536","BLACK",2026-02-05,"NB","B",18.346036830917,-64.6913597825915,,,,,,,,
"P2050537","BLACK",2026-02-05,"NB","B",18.3460323046893,-64.6913543343544,,,,,,,,
